% Radiance calibration [Resp in cts/ms / W/(m^2.sr.um)] for 4STAR NIR spectrometer (512 channels) measured on 20130506 and generated on 2013-09-17 09:47. 
% Also requires calibrated radiance from 20130605124300HISS. 
% Calibration used only data with 9-lamps and 9 ms (vis), 140 ms (nir). 
Pix  Wavelength     resp       rate        rad 
374  1531.03  1.38722042e-01 3.94458642e+01 2.84351813e+02 
375  1532.36  1.36943890e-01 3.89617211e+01 2.84508648e+02 
376  1533.69  1.37659242e-01 3.91868182e+01 2.84665363e+02 
377  1535.02  1.35900006e-01 3.87073057e+01 2.84821957e+02 
378  1536.34  1.37498239e-01 3.91840322e+01 2.84978429e+02 
379  1537.67  1.35880772e-01 3.87443343e+01 2.85134781e+02 
380  1538.99  1.37491460e-01 3.92250779e+01 2.85291013e+02 
381  1540.31  1.35800883e-01 3.87550424e+01 2.85381372e+02 
382  1541.64  1.36665346e-01 3.89853035e+01 2.85261075e+02 
383  1542.96  1.35041168e-01 3.85057563e+01 2.85140872e+02 
384  1544.28  1.36468263e-01 3.88962883e+01 2.85020762e+02 
385  1545.60  1.34529041e-01 3.83274242e+01 2.84900746e+02 
386  1546.91  1.36046361e-01 3.87433948e+01 2.84780824e+02 
387  1548.23  1.34109450e-01 3.81757296e+01 2.84660995e+02 
388  1549.55  1.35018285e-01 3.84182730e+01 2.84541261e+02 
389  1550.86  1.33218623e-01 3.78752252e+01 2.84308786e+02 
390  1552.18  1.34463090e-01 3.81898227e+01 2.84017144e+02 
391  1553.49  1.32640753e-01 3.76335947e+01 2.83725732e+02 
392  1554.80  1.34129339e-01 3.80168888e+01 2.83434548e+02 
393  1556.11  1.31877776e-01 3.73403476e+01 2.83143595e+02 
394  1557.42  1.33022418e-01 3.76257731e+01 2.82852872e+02 
395  1558.73  1.31360931e-01 3.71176572e+01 2.82562379e+02 
396  1560.04  1.32399994e-01 3.73725209e+01 2.82269808e+02 
397  1561.34  1.29869615e-01 3.66095766e+01 2.81894857e+02 
398  1562.65  1.31289715e-01 3.69607076e+01 2.81520205e+02 
399  1563.95  1.28773906e-01 3.62042495e+01 2.81145851e+02 
400  1565.26  1.30665855e-01 3.66872868e+01 2.80771797e+02 
401  1566.56  1.28420586e-01 3.60088809e+01 2.80398042e+02 
402  1567.86  1.30021067e-01 3.64090956e+01 2.80024587e+02 
403  1569.16  1.28167856e-01 3.58423245e+01 2.79651432e+02 
404  1570.46  1.29442836e-01 3.61532785e+01 2.79299184e+02 
405  1571.76  1.27126738e-01 3.54664588e+01 2.78985045e+02 
406  1573.05  1.28486830e-01 3.58055739e+01 2.78671160e+02 
407  1574.35  1.26646305e-01 3.52529527e+01 2.78357530e+02 
408  1575.64  1.27807770e-01 3.55362034e+01 2.78044154e+02 
409  1576.94  1.25606600e-01 3.48848507e+01 2.77731033e+02 
410  1578.23  1.27399343e-01 3.53428922e+01 2.77418167e+02 
411  1579.52  1.25800153e-01 3.48599216e+01 2.77105557e+02 
412  1580.81  1.26924293e-01 3.51360136e+01 2.76826545e+02 
413  1582.10  1.24389111e-01 3.44019635e+01 2.76567323e+02 
414  1583.39  1.25813746e-01 3.47633842e+01 2.76308315e+02 
415  1584.68  1.23521637e-01 3.40980884e+01 2.76049520e+02 
416  1585.97  1.24934797e-01 3.44558849e+01 2.75790939e+02 
417  1587.25  1.22886564e-01 3.38592510e+01 2.75532572e+02 
418  1588.54  1.24038516e-01 3.41446304e+01 2.75274419e+02 
419  1589.82  1.21635755e-01 3.34518373e+01 2.75016481e+02 
420  1591.10  1.22997156e-01 3.38065949e+01 2.74856721e+02 
421  1592.38  1.20675795e-01 3.31512379e+01 2.74713235e+02 
422  1593.66  1.22428573e-01 3.36151972e+01 2.74569868e+02 
423  1594.94  1.20044191e-01 3.29433219e+01 2.74426622e+02 
424  1596.22  1.21197570e-01 3.32424932e+01 2.74283497e+02 
425  1597.50  1.19056290e-01 3.26381499e+01 2.74140492e+02 
426  1598.77  1.20321080e-01 3.29676883e+01 2.73997609e+02 
427  1600.05  1.17847551e-01 3.22735568e+01 2.73858528e+02 
428  1601.32  1.19374712e-01 3.26869179e+01 2.73817773e+02 
429  1602.59  1.16649677e-01 3.19360047e+01 2.73777053e+02 
430  1603.86  1.17949785e-01 3.22871458e+01 2.73736368e+02 
431  1605.13  1.15047127e-01 3.14879060e+01 2.73695718e+02 
432  1606.40  1.17243033e-01 3.20841543e+01 2.73655103e+02 
433  1607.67  1.14725722e-01 3.13906236e+01 2.73614523e+02 
434  1608.94  1.16403867e-01 3.18450689e+01 2.73573977e+02 
435  1610.20  1.13932790e-01 3.11636402e+01 2.73526526e+02 
436  1611.47  1.14922702e-01 3.14248139e+01 2.73443047e+02 
437  1612.73  1.12294649e-01 3.06968248e+01 2.73359640e+02 
438  1614.00  1.13765811e-01 3.10895006e+01 2.73276306e+02 
439  1615.26  1.10991923e-01 3.03222213e+01 2.73193045e+02 
440  1616.52  1.12201057e-01 3.06432147e+01 2.73109857e+02 
441  1617.78  1.09116687e-01 2.97917737e+01 2.73026743e+02 
442  1619.03  1.09712850e-01 2.99454313e+01 2.72943702e+02 
443  1620.29  1.07597286e-01 2.93581635e+01 2.72852269e+02 
444  1621.55  1.09117122e-01 2.97598348e+01 2.72732952e+02 
445  1622.80  1.06272374e-01 2.89713096e+01 2.72613741e+02 
446  1624.06  1.07397180e-01 2.92651555e+01 2.72494637e+02 
447  1625.31  1.04313309e-01 2.84124042e+01 2.72375640e+02 
448  1626.56  1.05383359e-01 2.86913307e+01 2.72256749e+02 
449  1627.81  1.02584511e-01 2.79171402e+01 2.72137966e+02 
450  1629.06  1.03892391e-01 2.82607345e+01 2.72019290e+02 
451  1630.31  1.01104338e-01 2.74905916e+01 2.71903187e+02 
452  1631.56  1.02351346e-01 2.78185535e+01 2.71794702e+02 
453  1632.80  9.95842859e-02 2.70556878e+01 2.71686316e+02 
454  1634.05  1.01106704e-01 2.74583594e+01 2.71578029e+02 
455  1635.29  9.82470502e-02 2.66711112e+01 2.71469842e+02 
456  1636.53  9.95153278e-02 2.70046540e+01 2.71361754e+02 
457  1637.77  9.62248112e-02 2.61013425e+01 2.71253767e+02 
458  1639.01  9.69605758e-02 2.62904606e+01 2.71145879e+02 
459  1640.25  9.39857207e-02 2.54716986e+01 2.71016687e+02 
460  1641.49  9.44892806e-02 2.55880552e+01 2.70803789e+02 
461  1642.73  9.10840294e-02 2.46465268e+01 2.70591090e+02 
462  1643.96  9.18732341e-02 2.48405555e+01 2.70378590e+02 
463  1645.20  8.82854309e-02 2.38517474e+01 2.70166291e+02 
464  1646.43  8.86923355e-02 2.39428678e+01 2.69954193e+02 
465  1647.66  8.49339500e-02 2.29102786e+01 2.69742295e+02 
466  1648.89  8.43301614e-02 2.27295590e+01 2.69530599e+02 
467  1650.12  8.02486801e-02 2.16116839e+01 2.69308901e+02 
468  1651.35  7.93862778e-02 2.13544659e+01 2.68994421e+02 
469  1652.58  7.45003323e-02 2.00167674e+01 2.68680244e+02 
470  1653.80  7.32669554e-02 1.96623868e+01 2.68366369e+02 
471  1655.03  6.82772436e-02 1.83019062e+01 2.68052798e+02 
472  1656.25  6.60946560e-02 1.76961522e+01 2.67739531e+02 
473  1657.47  6.04566562e-02 1.61677162e+01 2.67426569e+02 
474  1658.70  5.78034096e-02 1.54400950e+01 2.67113913e+02 
475  1659.92  5.24961951e-02 1.40060670e+01 2.66801564e+02 
476  1661.13  5.02842461e-02 1.33927504e+01 2.66340880e+02 
477  1662.35  4.53672385e-02 1.20617708e+01 2.65869627e+02 
478  1663.57  4.27664645e-02 1.13501701e+01 2.65398842e+02 
479  1664.78  3.82172115e-02 1.01248295e+01 2.64928524e+02 
480  1666.00  3.61528496e-02 9.56093475e+00 2.64458677e+02 
481  1667.21  3.21428296e-02 8.48536308e+00 2.63989300e+02 
482  1668.42  3.03425659e-02 7.99588494e+00 2.63520395e+02 
483  1669.63  2.69302949e-02 7.08406696e+00 2.63051963e+02 
484  1670.84  2.54548760e-02 6.67994788e+00 2.62423116e+02 
485  1672.05  2.25721140e-02 5.90768460e+00 2.61724914e+02 
486  1673.26  2.15265786e-02 5.61902738e+00 2.61027425e+02 
487  1674.46  1.90336954e-02 4.95505430e+00 2.60330650e+02 
488  1675.67  1.82509148e-02 4.73856882e+00 2.59634592e+02 
489  1676.87  1.61621752e-02 4.18502157e+00 2.58939253e+02 
490  1678.07  1.55593566e-02 4.01812034e+00 2.58244633e+02 
491  1679.27  1.37516635e-02 3.54175105e+00 2.57550736e+02 
492  1680.47  1.32193677e-02 3.39322654e+00 2.56685994e+02 
493  1681.67  1.16613671e-02 2.98014952e+00 2.55557474e+02 
494  1682.87  1.13564974e-02 2.88943523e+00 2.54430141e+02 
495  1684.06  9.94939082e-03 2.52022047e+00 2.53303998e+02 
496  1685.26  9.65039700e-03 2.43362794e+00 2.52179049e+02 
497  1686.45  8.47514675e-03 2.12773048e+00 2.51055296e+02 
498  1687.64  8.26350899e-03 2.06532148e+00 2.49932745e+02 
499  1688.83  7.18389793e-03 1.78743567e+00 2.48811396e+02 
500  1690.02  7.04534105e-03 1.74504427e+00 2.47687693e+02 
501  1691.21  6.16171590e-03 1.51797656e+00 2.46356143e+02 
502  1692.39  6.15477233e-03 1.50807947e+00 2.45026037e+02 
503  1693.58  5.39699392e-03 1.31523328e+00 2.43697379e+02 
504  1694.76  5.36816293e-03 1.30108259e+00 2.42370176e+02 
505  1695.95  4.66065046e-03 1.12342383e+00 2.41044429e+02 
506  1697.13  4.61493083e-03 1.10629188e+00 2.39720144e+02 
507  1698.31  3.98785350e-03 9.50693608e-01 2.38397325e+02 
508  1699.49  4.13191698e-03 9.79578254e-01 2.37075977e+02 
509  1700.66  3.54172968e-03 8.35036093e-01 2.35770702e+02 
510  1701.84  3.67792799e-03 8.62393864e-01 2.34478181e+02 
511  1703.01  3.21831587e-03 7.50469789e-01 2.33187114e+02 
512  1703.01  2.79546148e-03 6.51879281e-01 2.33192010e+02 
